"ID","SoundType","Name","File_1","File_2","File_3","File_4","File_5","File_6","File_7","File_8","File_9","File_10","Freq_1","Freq_2","Freq_3","Freq_4","Freq_5","Freq_6","Freq_7","Freq_8","Freq_9","Freq_10","DirectoryBase","Volumefloat","Flags","MinDistance","DistanceCutoff","EAXDef","SoundEntriesAdvancedID"
"15067","28","Zone-UtgardeF","UK_GeneralWalkUni03.mp3","UK_GeneralWalkUni05.mp3","UK_QuietWalkUni01.mp3","UK_QuietWalkUni02.mp3","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\Utgarde Keep","0,8","0","8","45","0","0"
"15068","1","WGH - Tidal Fury Sound","Missile_wave_Water.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Spells","1","512","200","300","0","0"
"15069","1","FireBombImpactFar","FireBomb1.ogg","FireBomb2.ogg","FireBomb3.ogg","FireBomb4.ogg","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Spells","0,8","0","100","150","0","0"
"15070","1","IronRuneConstruct","BE_ArcaneBomb_Closed.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Doodad","0,3","512","8","45","0","0"
"15071","1","MachineGun","GunFire01.ogg","GunFire02.ogg","GunFire03.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Item\Weapons\Gun","0,3","0","8","45","0","0"
"15072","52","Emitter_WaterfallSewerSmall","GreenSlimeFallsLoop1.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Ambience\Water","0,4","0","5","20","0","335"
"15073","27","CT_HourGlassMini","COT_Hourglass_redo.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Doodad","0,2","512","4","20","0","0"
"15074","1","Giant Boulder Impact","BoulderImpact1.ogg","BoulderImpact2.ogg","BoulderImpact3.ogg","","","","","","","","1","1","1","0","0","0","0","0","0","0","Sound\Spells","0,8","1024","10","45","2","0"
"15075","28","Intro-ChamberAspects01Day","CA_AspectsIntroADay01.mp3","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\ChamberOfTheAspects","0,8","0","8","45","0","0"
"15076","28","Intro-ChamberAspects01Night","CA_AspectsIntroANight01.mp3","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\ChamberOfTheAspects","0,8","0","8","45","0","0"
"15077","28","Zone-ChamberAspects01Day","CA_AspectsGeneralWalkADay01.mp3","CA_AspectsGeneralWalkADay02.mp3","CA_AspectsGeneralWalkADay03.mp3","CA_AspectsGeneralWalkADay04.mp3","CA_AspectsGeneralWalkAUni01.mp3","CA_AspectsGeneralWalkAUni02.mp3","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\ChamberOfTheAspects","0,8","0","8","45","0","0"
"15078","28","Zone-ChamberAspects01Night","CA_AspectsGeneralWalkANight01.mp3","CA_AspectsGeneralWalkANight02.mp3","CA_AspectsGeneralWalkANight03.mp3","CA_AspectsGeneralWalkANight04.mp3","CA_AspectsGeneralWalkAUni01.mp3","CA_AspectsGeneralWalkAUni02.mp3","CA_AspectsIntroANight01.mp3","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\ChamberOfTheAspects","0,8","0","8","45","0","0"
"15079","1","ArcaneBinder","ChromaticCrystal01.ogg","ChromaticCrystal02.ogg","ChromaticCrystal03.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Doodad","0,4","512","8","45","0","0"
"15080","28","Intro-StratholmePastPortal","CT_StratholmePastIntro.mp3","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\StratholmePast","0,8","0","8","45","0","0"
"15081","28","Intro-UlduarStoneRepose","UL_StoneBattleWalk.mp3","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\Ulduar","0,8","0","8","45","0","0"
"15082","28","Zone-DraktharonGeneralWalk","Northrend\Troll\NR_Troll_General01.mp3","Northrend\Troll\NR_Troll_General02.mp3","Northrend\Troll\NR_Troll_General03.mp3","Northrend\Troll\NR_Troll_General04.mp3","Zulaman\ZA_zulaman_AMB15.mp3","Zulaman\ZA_zulaman_AMB11.mp3","Zulaman\ZA_zulaman_AMB10.mp3","Zulaman\ZA_zulaman_AMB12.mp3","Zulaman\ZA_zulaman_AMB13.mp3","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic","0,8","0","8","45","0","0"
"15083","28","Zone-DraktharonWarlordsTerrace","ZulDrak\ZD_GeneralIntro_05.mp3","ZulDrak\ZD_GeneralIntro_06.mp3","Zulaman\ZA_zulaman_BTL11.mp3","Zulaman\ZA_zulaman_BTL12.mp3","Zulaman\ZA_zulaman_BTL14.mp3","Zulaman\ZA_zulaman_BTL15.mp3","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic","0,8","0","8","45","0","0"
"15084","28","Zone-DraktharonDraknidLayer","Northrend\Troll\NR_Troll_General02.mp3","Northrend\Troll\NR_Troll_General03.mp3","Zulaman\ZA_zulaman_AMB10.mp3","Zulaman\ZA_zulaman_AMB12.mp3","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic","0,8","0","8","45","0","0"
"15085","28","Zone-DraktharonTempleForgotten","ZulDrak\ZD_GeneralWalk_Day03.mp3","ZulDrak\ZD_GeneralIntro_06.mp3","Zulaman\ZA_zulaman_BTL11.mp3","Zulaman\ZA_zulaman_BTL12.mp3","Zulaman\ZA_zulaman_BTL14.mp3","Zulaman\ZA_zulaman_BTL15.mp3","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic","0,8","0","8","45","0","0"
"15086","28","Zone-DraktharonAviry","Northrend\Troll\NR_Troll_General01.mp3","Northrend\Troll\NR_Troll_General04.mp3","Zulaman\ZA_zulaman_AMB12.mp3","Zulaman\ZA_zulaman_AMB15.mp3","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic","0,8","0","8","45","0","0"
"15087","28","Zone-DraktharonRaptorPens","ZulDrak\ZD_GeneralWalk_Day03.mp3","ZulDrak\ZD_GeneralWalk_Night02.mp3","Zulaman\ZA_zulaman_AMB10.mp3","Zulaman\ZA_zulaman_AMB11.mp3","Zulaman\ZA_zulaman_AMB12.mp3","Zulaman\ZA_zulaman_AMB13.mp3","Zulaman\ZA_zulaman_AMB15.mp3","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic","0,8","0","8","45","0","0"
"15088","28","Zone-DraktharonOverlook","ZulDrak\ZD_GeneralIntro_05.mp3","ZulDrak\ZD_GeneralWalk_Night02.mp3","ZulDrak\ZD_GeneralWalk_Night04.mp3","Zulaman\ZA_zulaman_BTL11.mp3","Zulaman\ZA_zulaman_BTL12.mp3","Zulaman\ZA_zulaman_BTL14.mp3","Zulaman\ZA_zulaman_BTL15.mp3","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic","0,8","0","8","45","0","0"
"15089","28","Zone-GundrakGeneralWalk","Northrend\Troll\NR_Troll_General01.mp3","ZulAman\ZA_zulaman_AMB11.mp3","ZulDrak\ZD_GeneralIntro_02.mp3","Northrend\Troll\NR_Troll_General03.mp3","ZulAman\ZA_zulaman_AMB12.mp3","ZulDrak\ZD_GeneralIntro_05.mp3","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic","0,8","0","8","45","0","0"
"15090","28","Zone-GundrakDenofSseratus","ZulDrak\ZD_Sseratus_Intro01.mp3","ZulDrak\ZD_GeneralIntro_04.mp3","Zulaman\ZA_zulaman_BTL13.mp3","ZulDrak\ZD_Sseratus_Intro02.mp3","Zulaman\ZA_zulaman_BTL14.mp3","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic","0,8","0","8","45","0","0"
"15091","28","Zone-GundrakTombofAncients","NR_Troll_General02.mp3","NR_Troll_General04.mp3","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\Northrend\Troll","0,8","0","8","45","0","0"
"15092","28","Zone-GundrakCaveofMamtoth","Zuldrak\ZD_MamToth_Intro01.mp3","Zuldrak\ZD_GeneralIntro_04.mp3","Zulaman\ZA_zulaman_BTL13.mp3","Zuldrak\ZD_MamToth_Intro02.mp3","Zulaman\ZA_zulaman_BTL14.mp3","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic","0,8","0","8","45","0","0"
"15093","28","Zone-GundrakPoolTwistedReflecti","Northrend\Troll\NR_Troll_General01.mp3","Zulaman\ZA_zulaman_AMB10.mp3","Zulaman\ZA_zulaman_AMB11.mp3","Northrend\Troll\NR_Troll_General03.mp3","Zulaman\ZA_zulaman_AMB12.mp3","Zulaman\ZA_zulaman_AMB13.mp3","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic","0,8","0","8","45","0","0"
"15094","28","Zone-GundrakChamberofAkali","ZulDrak\ZD_GeneralIntro_06.mp3","Zulaman\ZA_zulaman_BTL11.mp3","Zulaman\ZA_zulaman_BTL12.mp3","Zulaman\ZA_zulaman_BTL13.mp3","Zulaman\ZA_zulaman_BTL14.mp3","Zulaman\ZA_zulaman_BTL15.mp3","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic","0,8","0","8","45","0","0"
"15095","28","Lament_of_the_Highborne (AUDIBL","BCCredits_Lament_of_the_Highborne.mp3","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\GlueScreenMusic","1","0","50","200","0","0"
"15096","28","Zone-AzjolNerubA","AN_GeneralIntro_04.mp3","AN_GeneralWalk_14.mp3","AN_GeneralIntro_05.mp3","AN_GeneralWalk_15.mp3","AN_GeneralWalk_04.mp3","AN_GeneralWalk_16.mp3","AN_GeneralWalk_05.mp3","AN_GeneralWalk_13.mp3","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\AzjolNerub","0,8","0","8","45","0","0"
"15097","28","Zone-AzjolNerubB","AN_GeneralWalk_03.mp3","AN_GeneralIntro_03.mp3","AN_GeneralWalk_12.mp3","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\AzjolNerub","0,8","0","8","45","0","0"
"15098","28","Zone-AzjolNerubC","AN_GeneralIntro_06.mp3","AN_GeneralIntro_01.mp3","AN_GeneralIntro_02.mp3","AN_GeneralWalk_09.mp3","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\AzjolNerub","0,8","0","8","45","0","0"
"15099","28","Zone-AzjolNerubD","AN_GeneralWalk_11.mp3","AN_GeneralWalk_06.mp3","AN_GeneralWalk_09.mp3","AN_GeneralWalk_02.mp3","AN_GeneralIntro_07.mp3","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\AzjolNerub","0,8","0","8","45","0","0"
"15100","28","Zone-AzjolNerubE","AN_GeneralWalk_01.mp3","AN_GeneralWalk_07.mp3","AN_GeneralWalk_08.mp3","AN_GeneralWalk_02.mp3","AN_GeneralWalk_03.mp3","AN_GeneralWalk_04.mp3","AN_GeneralWalk_05.mp3","AN_GeneralWalk_06.mp3","AN_GeneralWalk_09.mp3","AN_GeneralWalk_10.mp3","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\AzjolNerub","0,8","0","8","45","0","0"
"15101","28","Zone-BoreanTundraGeyserFields","BO_GeyserField_General01.mp3","BO_GeyserField_General02.mp3","BO_GeyserField_General03.mp3","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\BoreanTundra","0,8","0","8","45","0","0"
"15102","52","Emitter_WaterfallQuietLarge","WaterFall2.ogg","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","Sound\Doodad","0,3","512","10","70","0","354"
"15103","25","AGS_BrassCannon_Custom0","AGS_BrassCannon_Custom0.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Doodad","0,8","0","8","45","0","0"
"15104","25","Horde_Gunship_DeckFlakGun_Custo","Horde_Gunship_DeckFlakGun_Custom0.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Doodad","0,8","0","8","45","0","0"
"15105","1","LocustSwarm_Loop","FlySwarm.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Doodad","1","512","15","45","0","0"
"15106","1","StormForgedBeam","Arcane_Form_Precast.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Spells","0,1","512","8","45","0","0"
"15107","1","MechanoTank_Shoot","RocketMultipleMissilesLoop.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Spells","0,8","512","8","45","0","0"
"15108","1","DeathGrip_Impact","DeathCoilTarget.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Spells","0,8","0","8","45","2","0"
"15109","1","RavenFlock_Cast","AkilzonBirdSwoosh1.ogg","AkilzonBirdSwoosh2.ogg","AkilzonBirdSwoosh3.ogg","AkilzonBirdSwoosh4.ogg","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Spells","0,7","0","8","45","0","0"
"15110","1","TitanicSurge_Channel","bloodbolt_chestLoop.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Spells","0,69","512","8","45","0","0"
"15111","25","Portal_DeathKnight","Auchindoun_Ethereal_Ribbons01.ogg","Auchindoun_Ethereal_Ribbons02.ogg","Auchindoun_Ethereal_Ribbons03.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Doodad","0,8","512","8","45","0","0"
"15112","1","Fel Reaver Alarm (Looping)","FelReaverPreAggro.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\FelReaver","1","512","100","250","0","0"
"15113","1","Hex_Frog","Hex_Frog.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Spells","0,8","0","8","45","0","0"
"15114","28","Zone-ZuldrakMamtoth","ZD_MamToth_Intro01.mp3","ZD_MamToth_Intro02.mp3","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\ZulDrak","0,8","0","8","45","0","0"
"15115","28","Zone-ZuldrakQuetzlun","ZD_QuetzLun_Intro01.mp3","ZD_QuetzLun_Intro02.mp3","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\ZulDrak","0,8","0","8","45","0","0"
"15116","28","Zone-ZuldrakRhunok","ZD_Rhunok_Intro01.mp3","ZD_Rhunok_Intro02.mp3","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\ZulDrak","0,8","0","8","45","0","0"
"15117","28","Zone-ZuldrakSsertus","ZD_Sseratus_Intro01.mp3","ZD_Sseratus_Intro02.mp3","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\ZulDrak","0,8","0","8","45","0","0"
"15118","1","Screech","AkilzonEagleSpell1.ogg","AkilzonEagleSpell2.ogg","AkilzonEagleSpell3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Spells","0,8","0","8","45","0","0"
"15119","28","Trigger-EbonHFinalBattleStart","SP_TempleOfStormsActionUni01.mp3","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\Musical Moments","0,8","0","8","45","0","0"
"15120","1","Trigger-EbonHFinalBattleWalk","EH_AssaultUni01.mp3","EH_AssaultUni02.mp3","EH_AssaultUni03.mp3","EH_AssaultUni04.mp3","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\Ebon Hold","0,8","0","8","45","0","0"
"15121","28","Zone-DragonBlightWyrmrestDay","DB_GeneralWalk_Night05.mp3","DB_GeneralWalk_Night06.mp3","DB_GeneralIntro_02.mp3","DB_GeneralIntro_03.mp3","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\Dragonblight","0,8","0","8","45","0","0"
"15122","28","Zone-DragonBlightWyrmrestNight","DB_GeneralWalk_Night07.mp3","DB_GeneralWalk_Night08.mp3","DB_GeneralIntro_03.mp3","DB_GeneralIntro_04.mp3","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\Dragonblight","0,8","0","8","45","0","0"
"15123","28","Intro--DragonBlightWyrmrest","DB_GeneralIntro_01.mp3","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\Dragonblight","0,8","0","8","45","0","0"
"15124","28","Intro-AzjolNerubD","AN_GeneralWalk_09.mp3","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\AzjolNerub","0,8","0","8","45","0","0"
"15125","53","GyrocopterStallinAirLong","GyrocopterStallinAirLong.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Gyrocopter","0,8","0","8","45","0","414"
"15126","53","GyrocopterStallOnGroundLong","GyrocopterStallOnGroundLong.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Gyrocopter","0,8","0","8","45","0","415"
"15127","28","Intro-AzjolNerub","AN_GeneralIntro_01.mp3","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Music\ZoneMusic\AzjolNerub","0,8","0","8","45","0","0"
"15128","1","Icecrown - Rdm Woman Scream 01","EbonHold_WomanScream1_01.ogg","EbonHold_WomanScream1_02.ogg","EbonHold_WomanScream1_03.ogg","EbonHold_WomanScream1_04.ogg","EbonHold_WomanScream1_05.ogg","EbonHold_WomanScream1_06.ogg","EbonHold_WomanScream1_07.ogg","EbonHold_WomanScream1_08.ogg","EbonHold_WomanScream1_09.ogg","","1","1","1","1","1","1","1","1","1","1","Sound\Events","0,5","0","40","80","0","0"
"15129","1","Icecrown - Rdm Woman Scream 02","EbonHold_WomanScream2_01.ogg","EbonHold_WomanScream2_02.ogg","EbonHold_WomanScream2_03.ogg","EbonHold_WomanScream2_04.ogg","EbonHold_WomanScream2_05.ogg","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Events","0,5","0","40","80","0","0"
"15130","1","Icecrown - Rdm Woman Scream 03","EbonHold_WomanScream3_01.ogg","EbonHold_WomanScream3_02.ogg","EbonHold_WomanScream3_03.ogg","EbonHold_WomanScream3_04.ogg","EbonHold_WomanScream3_05.ogg","EbonHold_WomanScream3_06.ogg","EbonHold_WomanScream3_07.ogg","EbonHold_WomanScream3_08.ogg","EbonHold_WomanScream3_09.ogg","","1","1","1","1","1","1","1","1","1","1","Sound\Events","0,5","0","40","80","0","0"
"15131","1","Icecrown - Rdm Woman Scream 04","EbonHold_WomanScream4_01.ogg","EbonHold_WomanScream4_02.ogg","EbonHold_WomanScream4_03.ogg","EbonHold_WomanScream4_04.ogg","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Events","0,5","0","40","80","0","0"
"15132","1","SummonMammoth","MammothRoar.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Mammoth","0,8","0","8","45","0","0"
"15133","1","Nexus_Raid_Floating_platform_Be","Nexus_Raid_Floating_platform_BeamFX.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Spells","1","0","400","600","0","0"
"15134","1","Warlock_ChaosBoltState","Decimate_StateStand.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Spells","0,8","0","8","45","0","0"
"15135","10","Dalaran Toy - Rocket Car (Not L","RocketMountJumpLand1.ogg","RocketMountJumpLand2.ogg","RocketMountJumpLand3.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\RocketMount","0,4","0","8","45","0","0"
"15136","10","FacelessOneAttack","FacelessOne_Attack1.ogg","FacelessOne_Attack2.ogg","FacelessOne_Attack3.ogg","FacelessOne_Attack4.ogg","FacelessOne_Attack5.ogg","FacelessOne_Attack6.ogg","FacelessOne_Attack7.ogg","FacelessOne_Attack8.ogg","FacelessOne_Attack9.ogg","FacelessOne_Attack10.ogg","1","1","1","1","1","1","1","1","1","1","Sound\Creature\FacelessOne","0,8","0","8","45","0","0"
"15137","10","FacelessOneWound","FacelessOne_Wound1.ogg","FacelessOne_Wound2.ogg","FacelessOne_Wound3.ogg","FacelessOne_Wound4.ogg","FacelessOne_Wound5.ogg","FacelessOne_Wound6.ogg","FacelessOne_Wound7.ogg","FacelessOne_Wound8.ogg","FacelessOne_Wound9.ogg","FacelessOne_Wound10.ogg","1","1","1","1","1","1","1","1","1","1","Sound\Creature\FacelessOne","0,8","0","8","45","0","0"
"15138","10","FacelessOneDeath","FacelessOne_Death.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\FacelessOne","0,8","0","8","45","0","0"
"15139","10","FacelessOnePreAggro","FacelessOne_PreAggro.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\FacelessOne","0,8","0","8","45","0","0"
"15140","10","FacelessOneAggro","FacelessOne_Aggro.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\FacelessOne","0,8","0","8","45","0","0"
"15141","1","CatDeath","CatDeath.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Cat","0,8","0","8","45","0","0"
"15142","1","Spike Trap","G_SpikeTrapCustom0.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Doodad","0,8","0","8","45","0","0"
"15143","1","Arcane_Form_Precast (Large Dist","Arcane_Form_Precast.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Spells","0,1","512","400","600","0","0"
"15144","1","LifeDrainHugeDistance","LifeDrainLoop.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Spells","0,8","0","400","600","0","0"
"15145","10","HarkoaAttack","HarkoaAttack1.ogg","HarkoaAttack2.ogg","HarkoaAttack3.ogg","HarkoaAttack4.ogg","HarkoaAttack5.ogg","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Harkoa","0,8","0","20","60","0","0"
"15146","10","HarkoaWound","HarkoaWound1.ogg","HarkoaWound2.ogg","HarkoaWound3.ogg","HarkoaWound4.ogg","HarkoaWound5.ogg","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Harkoa","0,8","0","20","60","0","0"
"15147","10","HarkoaDeath","HarkoaDeath.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Harkoa","0,8","0","20","60","0","0"
"15148","1","SummonStoneGiant","SC_Deathstar_01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Doodad","0,8","512","8","45","0","0"
"15149","10","Tauren_MountedCanoe_Paddle","Tauren_MountedCanoe_Paddle01.ogg","Tauren_MountedCanoe_Paddle02.ogg","Tauren_MountedCanoe_Paddle03.ogg","Tauren_MountedCanoe_Paddle04.ogg","Tauren_MountedCanoe_Paddle05.ogg","Tauren_MountedCanoe_Paddle06.ogg","Tauren_MountedCanoe_Paddle07.ogg","Tauren_MountedCanoe_Paddle08.ogg","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Tauren_MountedCanoe","0,5","0","8","45","0","0"
"15150","27","WailingWindsCreatureLoop","ChromaticCrystal02.ogg","ChromaticCrystal03.ogg","ChromaticCrystal01.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Doodad","0,3","512","8","45","0","0"
"15151","1","PolymorphPenguin","PenguinPet_Click01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\PenguinPet","0,8","0","8","45","0","0"
"15152","25","OrgrimmarArena_FireFX_Stand","Valgarde_Fire.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Doodad","0,4","512","8","45","0","0"
"15153","17","ClockworkGnome","ClockworkGnomeAttackA.ogg","ClockworkGnomeAttackB.ogg","ClockworkGnomeAttackC.ogg","ClockworkGnomeAttackD.ogg","ClockworkGnomeAttackE.ogg","ClockworkGnomeAttackF.ogg","ClockworkGnomeAttackG.ogg","ClockworkGnomeAttackI.ogg","ClockworkGnomeAttackH.ogg","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\ClockWorkGnome","0,3","0","8","45","0","0"
"15154","10","CoreHoundAttack","FelHoundAttackA.ogg","FelHoundAttackB.ogg","FelHoundAttackC.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\FelHound","0,8","0","8","45","0","0"
"15155","10","CoreHoundWound","FelHoundWoundA.ogg","FelHoundWoundB.ogg","FelHoundWoundC.ogg","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\FelHound","0,8","0","8","45","0","0"
"15156","10","CoreHoundWoundCrit","FelHoundWoundCritA.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\FelHound","0,8","0","8","45","0","0"
"15157","10","CoreHoundDeath","FelHoundDeathA.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\FelHound","0,8","0","8","45","0","0"
"15158","10","CoreHoundAggro","FelHoundAggroA.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\FelHound","0,8","0","8","45","0","0"
"15159","10","CoreHoundPreAggro","FelHoundPreAggroA.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\FelHound","0,8","0","8","45","0","0"
"15160","1","TurkeyCallerCast","TurkeyAttackA.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\turkey","0,8","0","8","45","0","0"
"15161","1","Romp","Shaman_Thunder.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Spells","0,8","0","8","45","0","0"
"15162","1","Quest - Zul'Drak (Tails Up: To'kini's Blowgun)","ArrowHitB.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Item\Weapons\Bow","0,8","0","8","45","0","0"
"15163","27","GoblinCannonLoop","GoblinCannon_Loop.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Goblin_Cannon","0,09","512","10","20","0","0"
"15164","25","Azjol_Door_Large_01","Azjol_Door_Large_01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Doodad","0,8","0","50","100","0","0"
"15165","25","Azjol_Door_Small_01","Azjol_Door_Large_01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Doodad","0,5","0","50","100","0","0"
"15166","25","Azjol_Platform_FX_01","Azjol_PLatform_FX_01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Doodad","0,3","512","20","80","0","0"
"15167","25","Azjol_EggSacks_01","Azjol_EggSacks_01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Doodad","0,2","512","20","50","0","0"
"15168","3","CharacterMediumLargeSmallMetal","MediumLargeFootstepMetal_01.ogg","MediumLargeFootstepMetal_02.ogg","MediumLargeFootstepMetal_03.ogg","MediumLargeFootstepMetal_04.ogg","MediumLargeFootstepMetal_05.ogg","MediumLargeFootstepMetal_06.ogg","MediumLargeFootstepMetal_07.ogg","MediumLargeFootstepMetal_08.ogg","MediumLargeFootstepMetal_09.ogg","MediumLargeFootstepMetal_10.ogg","1","1","1","1","1","1","1","1","1","1","Sound\Character\Footsteps\MediumLargeMetalFootsteps","0,5","1024","5","20","0","0"
"15169","25","VR_Banner_01_Q","VR_Banner_01_Q.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Doodad","0,8","0","8","45","0","0"
